"Name","Time","Link","Rating"
"Brandon Massman","26:44.7","https://www.tfrrs.org/athletes/8257614/Wis_Whitewater/Brandon_Massman.html","812.6023170667332"
"Henry Reichle","26:46.2","https://www.tfrrs.org/athletes/8633137/Colby/Henry_Reichle.html","811.0852776942099"
"Phil Pace","26:48.4","https://www.tfrrs.org/athletes/8893246/TCNJ/Phil_Pace.html","808.8679595502998"
"John Gries","26:49.1","https://www.tfrrs.org/athletes/8593645/Rose_Hulman/John_Gries.html","808.1643557789532"
"Samuel Rothstein","26:51.8","https://www.tfrrs.org/athletes/8234779/Lebanon_Valley/Samuel_Rothstein.html","805.4590373276777"
"Hayden Beauchemin","26:56.3","https://www.tfrrs.org/athletes/8243871/Claremont_Mudd_Scripps/Hayden__Beauchemin.html","800.9802647916489"
"Lincoln Brewer","26:57.8","https://www.tfrrs.org/athletes/9161159/Colorado_College/Lincoln_Brewer.html","799.4956394924985"
"Greydon Gavin","26:59.0","https://www.tfrrs.org/athletes/8916424/Colby/Greydon_Gavin.html","798.3109091447285"
"Zach Allen","26:59.5","https://www.tfrrs.org/athletes/8627101/Wesleyan/Zach_Allen.html","797.8180485859253"
"Matt Andreano","26:59.7","https://www.tfrrs.org/athletes/8918723/Wis_Whitewater/Matt_Andreano.html","797.6210321528977"
"Troy Verstrate","27:00.0","https://www.tfrrs.org/athletes/8942462/Wis_Eau_Claire/Troy_Verstrate.html","797.3256443090631"
"Aidan Riggle","27:02.2","https://www.tfrrs.org/athletes/8624428/Lynchburg/Aidan_Riggle.html","795.1644718690668"
"Derek Kendig","27:03.5","https://www.tfrrs.org/athletes/8606933/Elizabethtown/Derek_Kendig.html","793.8915430783395"
"Nathan Szubin","27:04.7","https://www.tfrrs.org/athletes/9199622/Middlebury/Nathan_Szubin.html","792.7192429223471"
"Logan Hoger","27:08.9","https://www.tfrrs.org/athletes/8233048/Loras/Logan_Hoger.html","788.6365754955683"
"Parker Boyle","27:09.1","https://www.tfrrs.org/athletes/8628815/Amherst/Parker_Boyle.html","788.442950017414"
"Gavin Stewart","27:09.1","https://www.tfrrs.org/athletes/9208425/Wis_Eau_Claire/Gavin_Stewart.html","788.442950017414"
"Ignatius Fitzgerald","27:10.7","https://www.tfrrs.org/athletes/8613872/St_Olaf/Ignatius_Fitzgerald.html","786.8965100340689"
"Alex Paciello","27:12.0","https://www.tfrrs.org/athletes/8930140/Lynchburg/Alex_Paciello.html","785.6433751909967"
"Brandon Chen","27:12.4","https://www.tfrrs.org/athletes/8614444/TCNJ/Brandon_Chen.html","785.2583974311547"
"Will Inglis","27:13.2","https://www.tfrrs.org/athletes/8606932/Elizabethtown/Will_Inglis.html","784.4892903299523"
"Zach McNaul","27:13.5","https://www.tfrrs.org/athletes/9161160/Colorado_College/Zach_McNaul.html","784.2011664538289"
"Diego Escalante","27:16.1","https://www.tfrrs.org/athletes/8892494/Colorado_College/Diego_Escalante.html","781.7107282646078"
"Nate Wehner","27:18.5","https://www.tfrrs.org/athletes/8918509/Pomona_Pitzer/Nate_Wehner.html","779.4223770521467"
"Nathan Evans","27:22.3","https://www.tfrrs.org/athletes/8615918/Roger_Williams/Nathan_Evans.html","775.81965102299"
"Harry Griff","27:25.1","https://www.tfrrs.org/athletes/8239825/Middlebury/Harry_Griff.html","773.1809708533679"
"Wyatt Benjamin","27:34.2","https://www.tfrrs.org/athletes/8587040/Washington__Lee/Wyatt_Benjamin.html","764.697602530002"
"Aiden Ruiz","28:08.5","https://www.tfrrs.org/athletes/8896564/Loras/Aiden_Ruiz.html","733.9451950866937"
"Everett Mosher","29:01.4","https://www.tfrrs.org/athletes/8352876/WPI/Everett_Mosher.html","690.0311259143359"
"Robert Cooper","30:43.2","https://www.tfrrs.org/athletes/8587046/Washington__Lee/Robert_Cooper.html","615.9150809195909"
"Habtom Samuel","28:33.9","https://www.tfrrs.org/athletes/8609549/New_Mexico/Habtom_Samuel.html","1184.3761543946841"
"Rocky Hansen","28:38.0","https://www.tfrrs.org/athletes/8585457/Wake_Forest/Rocky_Hansen.html","1178.729882113146"
"Solomon Kipchoge","28:40.1","https://www.tfrrs.org/athletes/9192083/Washington_State/Solomon_Kipchoge.html","1175.853512441626"
"Brian Musau","28:41.2","https://www.tfrrs.org/athletes/8647595/Oklahoma_State/Brian_Musau.html","1174.3510425922116"
"Fouad Messaoudi","28:42.8","https://www.tfrrs.org/athletes/8013125/Oklahoma_State/Fouad_Messaoudi.html","1172.1707672812504"
"Denis Kipngetich","28:44.3","https://www.tfrrs.org/athletes/8647596/Oklahoma_State/Denis__Kipngetich.html","1170.1322688976925"
"Gary Martin","28:44.3","https://www.tfrrs.org/athletes/8329149/Virginia/Gary_Martin.html","1170.1322688976925"
"Collins Kiprotich","28:45.7","https://www.tfrrs.org/athletes/8946539/New_Mexico/Collins_Kiprotich.html","1168.2344643252718"
"Abdel Laadjel","28:46.2","https://www.tfrrs.org/athletes/7886105/Oregon/Abdel_Laadjel.html","1167.5577957627172"
"George Couttie","28:47.4","https://www.tfrrs.org/athletes/8582252/Virginia_Tech/George_Couttie.html","1165.9361879086894"
"Dismus Lokira","28:48.5","https://www.tfrrs.org/athletes/8898427/Alabama/Dismus_Lokira.html","1164.4526799975872"
"Adisu Guadia","28:49.7","https://www.tfrrs.org/athletes/8594983/Oklahoma_State/Adisu_Guadia.html","1162.8375345917498"
"Evans Kiplagat","28:50.7","https://www.tfrrs.org/athletes/8609550/New_Mexico/Evans_Kiplagat.html","1161.494145685168"
"Kelvin Cheruiyot","28:51.1","https://www.tfrrs.org/athletes/9177964/Florida/Kelvin_Cheruiyot.html","1160.9574418763857"
"Robin Kwemoi Bera","28:51.5","https://www.tfrrs.org/athletes/8895704/Iowa_State/Robin_Kwemoi_Bera.html","1160.4211099822298"
"Colin Sahlman","28:51.6","https://www.tfrrs.org/athletes/8271041/Northern_Arizona/Colin_Sahlman.html","1160.2870850800825"
"Evans Kurui","28:51.9","https://www.tfrrs.org/athletes/8926510/Washington_State/Evans_Kurui.html","1159.8851496591506"
"Nickson Kogei","28:52.2","https://www.tfrrs.org/athletes/9163010/Cincinnati/Nickson_Kogei.html","1159.483423053916"
"Timothy Chesondin","28:52.6","https://www.tfrrs.org/athletes/8593478/Arkansas/Timothy_Chesondin.html","1158.9481121547456"
"Vincent Chirchir","28:52.8","https://www.tfrrs.org/athletes/8739311/New_Mexico/Vincent_Chirchir.html","1158.6805957121824"
"Brian Kimutai","28:53.6","https://www.tfrrs.org/athletes/9200936/Eastern_Kentucky/Brian_Kimutai.html","1157.6114556577172"
"Meshack Kimutai","28:54.4","https://www.tfrrs.org/athletes/9213618/Iowa_State/Meshack_Kimutai.html","1156.5437946993725"
"Rodgers Kiplimo","28:56.5","https://www.tfrrs.org/athletes/8245423/Iowa_State/Rodgers_Kiplimo.html","1153.7482019614672"
"Elkana Kipruto","28:57.0","https://www.tfrrs.org/athletes/8901273/Wichita_State/Elkana_Kipruto.html","1153.0840786757788"
"Aiden Smith","28:57.3","https://www.tfrrs.org/athletes/8261263/Oregon/Aiden_Smith.html","1152.685879912046"
"Dennis Kipruto","28:57.4","https://www.tfrrs.org/athletes/8717163/Alabama/Dennis_Kipruto.html","1152.55319282707"
"Meshack Kuyo","28:58.0","https://www.tfrrs.org/athletes/9014770/Boise_State/Meshack_Kuyo.html","1151.7575512288506"
"Ethan Coleman","28:58.8","https://www.tfrrs.org/athletes/8237163/Notre_Dame_IN/Ethan_Coleman.html","1150.6979767207754"
"Bernard Cheruiyot","28:59.3","https://www.tfrrs.org/athletes/8906411/Tulane/Bernard_Cheruiyot.html","1150.036484982713"
"Taha Er Raouy","29:00.5","https://www.tfrrs.org/athletes/8588314/Eastern_Kentucky/Taha_Er_Raouy.html","1148.4512301231664"
"Sam Lawler","29:00.6","https://www.tfrrs.org/athletes/7698069/Syracuse/Sam_Lawler.html","1148.3192735288856"
"Tayvon Kitchen","29:01.5","https://www.tfrrs.org/athletes/9181497/BYU/Tayvon_Kitchen.html","1147.1326869136892"
"Simeon Birnbaum","29:01.6","https://www.tfrrs.org/athletes/8672366/Oregon/Simeon_Birnbaum.html","1147.0009574977944"
"Ryan Schoppe","29:01.7","https://www.tfrrs.org/athletes/7692587/Oklahoma_State/Ryan_Schoppe.html","1146.869250771048"
"Peter Visser","29:02.3","https://www.tfrrs.org/athletes/7897757/Weber_State/Peter_Visser.html","1146.079486591017"
"Joash Ruto","29:02.9","https://www.tfrrs.org/athletes/8895705/Iowa_State/Joash_Ruto.html","1145.2905379086146"
"Peter Walsdorf","29:03.9","https://www.tfrrs.org/athletes/7908284/Syracuse/Peter__Walsdorf.html","1143.9774326073534"
"Fredrick Kipkosgei","29:04.9","https://www.tfrrs.org/athletes/9208966/Hofstra/Fredrick_Kipkosgei.html","1142.6665842761115"
"Elsingi Kipruto","29:06.6","https://www.tfrrs.org/athletes/9171227/Louisville/Elsingi_Kipruto.html","1140.4433072344752"
"Titus Kimaru","29:07.2","https://www.tfrrs.org/athletes/9019268/Texas_Tech/Titus_Kimaru.html","1139.6601702225526"
"Nickson Chebii","29:07.8","https://www.tfrrs.org/athletes/8734868/Auburn/Nickson_Chebii.html","1138.8778395984605"
"Colton Sands","29:07.9","https://www.tfrrs.org/athletes/7908128/North_Carolina/Colton_Sands.html","1138.7475294821904"
"Noah Jenkins","29:08.5","https://www.tfrrs.org/athletes/8620336/BYU/Noah_Jenkins.html","1137.9661382452562"
"Evans Tanui","29:10.3","https://www.tfrrs.org/athletes/9224175/Arizona/Evans_Tanui.html","1135.6267840798125"
"Myles Hogan","29:10.3","https://www.tfrrs.org/athletes/8278826/Princeton/Myles_Hogan.html","1135.6267840798125"
"Kidus Misgina","29:11.4","https://www.tfrrs.org/athletes/8723482/Mississippi/Kidus_Misgina.html","1134.2007281543629"
"Silas Kiptanui","29:11.6","https://www.tfrrs.org/athletes/9011108/Tulane/Silas_Kiptanui.html","1133.9417338689361"
"Assaf Harari","29:12.2","https://www.tfrrs.org/athletes/8269500/Syracuse/Assaf_Harari.html","1133.1652830610872"
"Ronald Ngetich","29:12.4","https://www.tfrrs.org/athletes/8916351/Oklahoma/Ronald_Ngetich_.html","1132.9066433396904"
"Jayden Nats","29:13.0","https://www.tfrrs.org/athletes/8273668/Air_Force/Jayden_Nats.html","1132.1312552531156"
"Mathew Kosgei","29:13.8","https://www.tfrrs.org/athletes/9020972/New_Mexico/Mathew_Kosgei.html","1131.0986421450443"
"Matias Reynaga","29:15.8","https://www.tfrrs.org/athletes/9171955/Georgia/Matias_Reynaga.html","1128.5232817733624"
"Birhanu Harriman","29:16.2","https://www.tfrrs.org/athletes/8585636/Georgetown_DC/Birhanu_Harriman.html","1128.009265254511"
"Nelson Pariken","29:16.6","https://www.tfrrs.org/athletes/9169013/Alabama/Nelson_Pariken.html","1127.4955998398339"
"Charlie Sprott","29:16.9","https://www.tfrrs.org/athletes/8232332/Wake_Forest/Charlie_Sprott.html","1127.1105809986097"
"Evans Biwott","29:17.2","https://www.tfrrs.org/athletes/8916349/Oklahoma/Evans_Biwott.html","1126.725759338911"
"Jacob Nenow","29:17.9","https://www.tfrrs.org/athletes/8907403/Princeton/Jacob_Nenow.html","1125.828608193998"
"Dominic Serem","29:18.0","https://www.tfrrs.org/athletes/9167831/Colorado/Dominic_Serem.html","1125.700531221525"
"Thomas Westphal","29:19.0","https://www.tfrrs.org/athletes/8891755/Michigan_State/Thomas_Westphal.html","1124.420962661973"
"Nathan Mountain","29:19.5","https://www.tfrrs.org/athletes/7979835/Virginia/Nathan_Mountain.html","1123.7819963656461"
"Iker Sanchez Lopez","29:20.1","https://www.tfrrs.org/athletes/8009677/New_Mexico/Iker_Sanchez_Lopez.html","1123.0159554905822"
"Cael Grotenhuis","29:20.2","https://www.tfrrs.org/athletes/7915867/Northern_Arizona/Cael_Grotenhuis.html","1122.888358165818"
"Benne Anderson","29:20.3","https://www.tfrrs.org/athletes/8582410/Syracuse/Benne_Anderson.html","1122.760782586273"
"Michael Mireles","29:20.9","https://www.tfrrs.org/athletes/7735445/Oregon/Michael__Mireles.html","1121.9957854820273"
"Jonas Price","29:21.1","https://www.tfrrs.org/athletes/9036412/Portland/Jonas_Price.html","1121.740960185215"
"William Zegarski","29:22.0","https://www.tfrrs.org/athletes/8257715/Butler/William_Zegarski.html","1120.5953199703797"
"Will Aitken","29:22.6","https://www.tfrrs.org/athletes/9171953/Georgia/Will_Aitken.html","1119.83253459117"
"Jake Liebert","29:23.1","https://www.tfrrs.org/athletes/8917780/Colorado/Jake__Liebert.html","1119.1974748967953"
"Victor Kipkoech","29:24.7","https://www.tfrrs.org/athletes/9195734/Texas_Tech/Victor_Kipkoech.html","1117.168910080233"
"Jan Wouter Van Den Akker","29:25.0","https://www.tfrrs.org/athletes/7901525/UMass_Lowell/Jan_Wouter_Van_Den_Akker.html","1116.789168221917"
"Tomer Tarragano","29:25.8","https://www.tfrrs.org/athletes/9175444/North_Carolina/Tomer_Tarragano.html","1115.7774693330803"
"Leo Young","29:27.0","https://www.tfrrs.org/athletes/8592989/Stanford/Leo_Young.html","1114.26249670486"
"Matthew Neill","29:27.3","https://www.tfrrs.org/athletes/8618892/Syracuse/Matthew_Neill.html","1113.8842356546425"
"James Overberg","29:27.8","https://www.tfrrs.org/athletes/7905816/Colorado/James_Overberg.html","1113.2542284640213"
"Ian Kibiwot","29:28.0","https://www.tfrrs.org/athletes/7815149/Louisville/Ian_Kibiwot.html","1113.002375237416"
"Liam Newhart","29:28.5","https://www.tfrrs.org/athletes/8587816/Wisconsin/Liam_Newhart.html","1112.3731159565702"
"Brian Masai","29:28.9","https://www.tfrrs.org/athletes/8368105/Arkansas/Brian_Masai.html","1111.8700926784124"
"Zouhair Redouane","29:29.9","https://www.tfrrs.org/athletes/9198526/Tennessee/Zouhair_Redouane.html","1110.6140262482916"
"Justine Kipkoech","29:30.1","https://www.tfrrs.org/athletes/8917978/Eastern_Kentucky/Justine_Kipkoech.html","1110.3630683852923"
"Sam Burgess","29:30.1","https://www.tfrrs.org/athletes/8623169/Harvard/Sam_Burgess.html","1110.3630683852923"
"Brett Gardner","29:30.1","https://www.tfrrs.org/athletes/9196598/Virginia/Brett_Gardner.html","1110.3630683852923"
"Daniel Winter","29:30.3","https://www.tfrrs.org/athletes/8232311/Wake_Forest/Daniel_Winter.html","1110.1121955735337"
"Austin Gabay","29:30.3","https://www.tfrrs.org/athletes/8926607/Butler/Austin_Gabay.html","1110.1121955735337"
"Izaiah Steury","29:30.7","https://www.tfrrs.org/athletes/8672397/Notre_Dame_IN/Izaiah_Steury.html","1109.6107049500495"
"Justin Keyes","29:30.9","https://www.tfrrs.org/athletes/8271042/Northern_Arizona/Justin_Keyes.html","1109.3600870615314"
"Sanele Masondo","29:31.0","https://www.tfrrs.org/athletes/7889759/Iowa_State/Sanele_Masondo.html","1109.2348099562917"
"Jayde Rosslee","29:31.3","https://www.tfrrs.org/athletes/8618918/Bradley/Jayde_Rosslee.html","1108.8591059391297"
"Isaiah Givens","29:31.5","https://www.tfrrs.org/athletes/8370336/Colorado/Isaiah_Givens.html","1108.6087426285842"
"Miguel Baidal","29:31.6","https://www.tfrrs.org/athletes/9200938/Eastern_Kentucky/Miguel_Baidal.html","1108.4835927692166"
"Duncan Robinson","29:32.0","https://www.tfrrs.org/athletes/8943720/Iona/Duncan_Robinson.html","1107.9832051928038"
"Ezekiel Pitireng","29:32.2","https://www.tfrrs.org/athletes/9006119/Alabama/Ezekiel_Pitireng.html","1107.7331384542908"
"Dean Casey","29:32.6","https://www.tfrrs.org/athletes/8612240/Colorado/Dean_Casey.html","1107.2332588855402"
"Thomas McMahon","29:33.0","https://www.tfrrs.org/athletes/8915813/Pittsburgh/Thomas_McMahon.html","1106.733717606588"
"James Corrigan","29:33.2","https://www.tfrrs.org/athletes/8268086/BYU/James_Corrigan.html","1106.4840737304055"
"Ethan Godsey","29:33.7","https://www.tfrrs.org/athletes/9179995/Northern_Arizona/Ethan_Godsey.html","1105.8603334605282"
"Toby Gillen","29:34.0","https://www.tfrrs.org/athletes/8009874/Mississippi/Toby_Gillen.html","1105.4863424251973"
"Shadrack Kiptoo","29:34.2","https://www.tfrrs.org/athletes/8916350/Oklahoma/Shadrack_Kiptoo.html","1105.2371204584695"
"Cody Larson","29:34.2","https://www.tfrrs.org/athletes/7907630/South_Dakota_St/Cody_Larson.html","1105.2371204584695"
"Davin Thompson","29:34.2","https://www.tfrrs.org/athletes/7888808/BYU/Davin_Thompson.html","1105.2371204584695"
"Ben Gabelman","29:34.9","https://www.tfrrs.org/athletes/8893644/Syracuse/Ben_Gabelman.html","1104.365506934474"
"Edward Bird","29:35.0","https://www.tfrrs.org/athletes/8588195/Kentucky/Edward_Bird.html","1104.2410748896234"
"Nathan Lopez","29:36.3","https://www.tfrrs.org/athletes/8592509/Michigan/Nathan_Lopez.html","1102.6253702213603"
"Manny Perez","29:37.4","https://www.tfrrs.org/athletes/8931575/Northern_Arizona/Manny_Perez.html","1101.2610036293804"
"Joad Martinho","29:37.5","https://www.tfrrs.org/athletes/8581407/Toledo/Joad__Martinho.html","1101.1370958908913"
"Will Muirhead","29:37.8","https://www.tfrrs.org/athletes/7692585/Oklahoma_State/Will_Muirhead.html","1100.7654981222074"
"Nicholas Bendtsen","29:39.0","https://www.tfrrs.org/athletes/9196597/Virginia/Nicholas_Bendtsen.html","1099.2809864931987"
"Devan Kipyego","29:39.3","https://www.tfrrs.org/athletes/8603466/Iowa_State/Devan_Kipyego.html","1098.9103278137143"
"Valentin Soca","29:39.5","https://www.tfrrs.org/athletes/8330427/California_Baptist/Valentin_Soca.html","1098.6633261674244"
"Ben Shearer","29:40.4","https://www.tfrrs.org/athletes/7910646/Arkansas/Ben_Shearer.html","1097.552848664678"
"Justin Wachtel","29:42.4","https://www.tfrrs.org/athletes/7979984/Virginia/Justin_Wachtel.html","1095.0911406839875"
"Matan Ivri","29:43.2","https://www.tfrrs.org/athletes/8587815/Wisconsin/Matan_Ivri.html","1094.1087759514633"
"Kevin Sanchez","29:43.3","https://www.tfrrs.org/athletes/8587508/Notre_Dame_IN/Kevin_Sanchez.html","1093.9860733103562"
"Ford Washburn","29:43.6","https://www.tfrrs.org/athletes/8583667/Northern_Arizona/Ford_Washburn.html","1093.6180892098132"
"Nicholas Kipchirchir","29:43.6","https://www.tfrrs.org/athletes/8936392/Virginia_Tech/Nicholas_Kipchirchir.html","1093.6180892098132"
"Kgaogelo Moloisi","29:43.8","https://www.tfrrs.org/athletes/9212700/ULM/Kgaogelo_Moloisi.html","1093.3728696154922"
"Jesse Hamlin","29:44.2","https://www.tfrrs.org/athletes/7388515/Butler/Jesse_Hamlin.html","1092.8826777948793"
"Johnson Lagat","29:44.4","https://www.tfrrs.org/athletes/8891746/TCU/Johnson_Lagat.html","1092.6377054946581"
"Zachary Ayers","29:44.6","https://www.tfrrs.org/athletes/8273666/Air_Force/Zachary_Ayers.html","1092.3928155519084"
"Carson Burian","29:45.0","https://www.tfrrs.org/athletes/7895311/Alabama/Carson_Burian.html","1091.9032825911916"
"Charlie Moore","29:45.8","https://www.tfrrs.org/athletes/9010916/Villanova/Charlie_Moore.html","1090.9252033366322"
"Brett Rushman","29:46.2","https://www.tfrrs.org/athletes/9174058/California_Baptist/Brett_Rushman.html","1090.436656453668"
"Charlie Ortmans","29:46.3","https://www.tfrrs.org/athletes/8623172/Harvard/Charlie__Ortmans.html","1090.3145710106585"
"Erik Le Roux","29:46.7","https://www.tfrrs.org/athletes/8271043/Northern_Arizona/Erik_Le_Roux.html","1089.8264342118005"
"MacCallum Rowe","29:46.7","https://www.tfrrs.org/athletes/9163477/Georgetown_DC/MacCallum_Rowe.html","1089.8264342118005"
"Will Daley","29:47.0","https://www.tfrrs.org/athletes/8924207/Virginia/Will_Daley.html","1089.46054670604"
"CJ Sullivan","29:47.1","https://www.tfrrs.org/athletes/8608975/Villanova/CJ_Sullivan.html","1089.338625149836"
"Abraham Chelangam","29:47.2","https://www.tfrrs.org/athletes/8581535/Oral_Roberts/Abraham_Chelangam.html","1089.2167240588528"
"Lukas Kiprop","29:47.3","https://www.tfrrs.org/athletes/8609551/New_Mexico/Lukas_Kiprop.html","1089.0948434285112"
"Declan Rymer","29:48.2","https://www.tfrrs.org/athletes/7916237/Virginia_Tech/Declan_Rymer.html","1087.998837729226"
"Christian de Vaal","29:48.7","https://www.tfrrs.org/athletes/8587813/Wisconsin/Christian_de_Vaal.html","1087.3906604093036"
"Linus Chepkochei","29:49.0","https://www.tfrrs.org/athletes/9210895/Virginia_Tech/Linus_Chepkochei.html","1087.0259987589898"
"Nick Sloff","29:49.2","https://www.tfrrs.org/athletes/8603168/Penn_State/Nick_Sloff.html","1086.7829928918097"
"Paul Kiprotich","29:49.4","https://www.tfrrs.org/athletes/8896211/Stephen_F_Austin/Paul_Kiprotich.html","1086.5400685018685"
"Riley Hough","29:49.9","https://www.tfrrs.org/athletes/8231058/Michigan_State/Riley_Hough.html","1085.9331137509791"
"Sila Kiplakat","29:51.1","https://www.tfrrs.org/athletes/9224269/Utah_Valley/Sila_Kiplakat.html","1084.4784956896212"
"Jack Johnston","29:51.2","https://www.tfrrs.org/athletes/8601769/Texas_AM/Jack_Johnston.html","1084.3574094654932"
"Evan Thornton-Sherman","29:51.6","https://www.tfrrs.org/athletes/8261387/Mississippi/Evan_Thornton-Sherman.html","1083.8732673085776"
"Pedro Marin","29:52.2","https://www.tfrrs.org/athletes/8579617/California_Baptist/Pedro_Marin.html","1083.147661794309"
"Andrew Jones","29:52.5","https://www.tfrrs.org/athletes/7979834/Virginia/Andrew_Jones.html","1082.7851322472552"
"Ryan Olree","29:53.2","https://www.tfrrs.org/athletes/8587410/Georgia/Ryan_Olree.html","1081.9399374506809"
"Max Davis","29:53.8","https://www.tfrrs.org/athletes/7888791/BYU/Max_Davis.html","1081.2162721652305"
"Luke Venhuizen","29:53.9","https://www.tfrrs.org/athletes/8236690/Michigan/Luke_Venhuizen.html","1081.0957318746616"
"Jasper Cane","29:54.0","https://www.tfrrs.org/athletes/8891754/Michigan_State/Jasper_Cane.html","1080.9752117407713"
"Thobias Cheruiyot","29:54.1","https://www.tfrrs.org/athletes/8739214/Oklahoma/Thobias_Cheruiyot.html","1080.854711759064"
"Archie Noakes","29:55.0","https://www.tfrrs.org/athletes/8672396/Wisconsin/Archie_Noakes.html","1079.7711180310891"
"Terrance Allen","29:55.0","https://www.tfrrs.org/athletes/8916763/Air_Force/Terrance_Allen.html","1079.7711180310891"
"James Sankei","29:55.7","https://www.tfrrs.org/athletes/9224300/Arkansas/James_Sankei.html","1078.9294490865639"
"Tanner Newkirk","29:56.6","https://www.tfrrs.org/athletes/8255865/Colorado/Tanner_Newkirk.html","1077.8487485570763"
"Geoffrey Kirwa","29:56.6","https://www.tfrrs.org/athletes/8916058/Louisville/Geoffrey_Kirwa.html","1077.8487485570763"
"Cameron Todd","29:57.0","https://www.tfrrs.org/athletes/8896299/Notre_Dame_IN/Cameron_Todd.html","1077.3689583344162"
"Alex Thompson","29:57.1","https://www.tfrrs.org/athletes/8265355/Boise_State/Alex_Thompson.html","1077.249060834764"
"Bradley Giblin","29:58.4","https://www.tfrrs.org/athletes/8375112/Iona/Bradley_Giblin.html","1075.6922129471084"
"Benjamin Balazs","29:58.6","https://www.tfrrs.org/athletes/8261257/Oregon/Benjamin_Balazs.html","1075.4529974671236"
"Illia Kunin","29:59.3","https://www.tfrrs.org/athletes/8632545/Tulane/Illia_Kunin.html","1074.6163713790045"
"Tanner Lindahl","29:59.8","https://www.tfrrs.org/athletes/8324707/Air_Force/Tanner_Lindahl.html","1074.0193788784375"
"Christopher Knight","30:00.1","https://www.tfrrs.org/athletes/8594934/Furman/Christopher__Knight.html","1073.6614221375112"
"Jackson Shorten","30:00.3","https://www.tfrrs.org/athletes/8278829/Princeton/Jackson_Shorten.html","1073.422883719643"
"Trent McFarland","30:00.6","https://www.tfrrs.org/athletes/8592511/Michigan/Trent_McFarland.html","1073.0652251186368"
"Brendan Thomas","30:01.2","https://www.tfrrs.org/athletes/8952914/Butler/Brendan_Thomas.html","1072.350443972691"
"Joseph O'Brien","30:01.5","https://www.tfrrs.org/athletes/8232312/Wake_Forest/Joseph_O'Brien.html","1071.9933211897294"
"Louis Small","30:02.7","https://www.tfrrs.org/athletes/9166299/Syracuse/Louis_Small.html","1070.5666125523167"
"Mario Priego","30:03.9","https://www.tfrrs.org/athletes/8917997/Eastern_Kentucky/Mario_Priego.html","1069.1427502160054"
"Jack Pennewell","30:04.8","https://www.tfrrs.org/athletes/7917039/Michigan_State/Jack_Pennewell.html","1068.0767167963963"
"Justin Mumford","30:05.1","https://www.tfrrs.org/athletes/8246876/Navy/Justin_Mumford.html","1067.7217266146195"
"Eli Fullerton","30:06.2","https://www.tfrrs.org/athletes/9211818/Butler/Eli_Fullerton.html","1066.4216089554282"
"Tam Gavenas","30:07.1","https://www.tfrrs.org/athletes/9223951/Harvard/Tam__Gavenas.html","1065.3596417749418"
"Johnny Livingstone","30:07.8","https://www.tfrrs.org/athletes/8320858/Wisconsin/Johnny__Livingstone.html","1064.5347636162833"
"Kutoven Stevens","30:08.1","https://www.tfrrs.org/athletes/9192086/Washington_State/Kutoven_Stevens.html","1064.1815376498662"
"Evan Trapp","30:11.6","https://www.tfrrs.org/athletes/8894990/Alabama/Evan_Trapp.html","1060.0735255108627"
"Ernesto Ruiz","30:12.3","https://www.tfrrs.org/athletes/8926995/California_Baptist/Ernesto_Ruiz.html","1059.2547778870176"
"Victor Rosas","30:13.1","https://www.tfrrs.org/athletes/8926996/California_Baptist/Victor_Rosas.html","1058.3202272599817"
"Bismack Kipchirchir","30:13.3","https://www.tfrrs.org/athletes/8944444/Akron/Bismack_Kipchirchir.html","1058.0867828518992"
"Michael Hegarty","30:13.5","https://www.tfrrs.org/athletes/8585589/Michigan_State/Michael_Hegarty.html","1057.853415675094"
"Micah Wilson","30:13.7","https://www.tfrrs.org/athletes/8274008/Wisconsin/Micah_Wilson.html","1057.6201256955023"
"Noah Valyo","30:14.7","https://www.tfrrs.org/athletes/8917847/North_Carolina_St/Noah_Valyo.html","1056.4548325648216"
"Parker Lambers","30:15.1","https://www.tfrrs.org/athletes/8231052/Michigan_State/Parker_Lambers.html","1055.9892545029084"
"Connor Burns","30:15.2","https://www.tfrrs.org/athletes/8601512/Oregon/Connor_Burns.html","1055.8729080763885"
"Ben Bouie","30:15.3","https://www.tfrrs.org/athletes/9223953/Harvard/Ben_Bouie.html","1055.756580876975"
"Jacob Stanford","30:16.4","https://www.tfrrs.org/athletes/8609296/BYU/Jacob_Stanford.html","1054.4782494617054"
"Matthew Edwards","30:18.2","https://www.tfrrs.org/athletes/8916758/Air_Force/Matthew_Edwards.html","1052.3914368796948"
"Marco Perez","30:19.3","https://www.tfrrs.org/athletes/9188735/Mississippi/Marco_Perez.html","1051.1192106250392"
"Laban Kipkemboi","30:19.8","https://www.tfrrs.org/athletes/8594899/Oklahoma_State/Laban__Kipkemboi.html","1050.5416884741162"
"CJ Singleton","30:20.1","https://www.tfrrs.org/athletes/8237169/Notre_Dame_IN/CJ_Singleton.html","1050.195403618298"
"Lukas Haug","30:21.0","https://www.tfrrs.org/athletes/7891268/Colorado/Lukas_Haug.html","1049.1575757278392"
"Owen Karas","30:21.3","https://www.tfrrs.org/athletes/7885551/Yale/Owen_Karas.html","1048.8119749476004"
"Keeton Thornsberry","30:21.7","https://www.tfrrs.org/athletes/7364533/Eastern_Kentucky/Keeton__Thornsberry.html","1048.3514394792185"
"Allen Bonnessen","30:22.2","https://www.tfrrs.org/athletes/8612948/Iowa_State/Allen_Bonnessen.html","1047.7761965810612"
